title,author,genre_1,genre_2,brank,rate,count
유리알 유희 1,헤르만 헤세,"소설, 소설, 소설, ","독일소설, 고전소설/문학선, 고전소설/문학선, 독일고전소설/문학선, 세계문학전집, 민음사 세계문학전집, ",408,9.8,55
우리는 사랑일까,알랭 드 보통,"소설, ","영미소설, 영미소설일반, ",409,9.04,155
SF 명예의 전당 1: 전설의 밤,아이작 아시모프,"소설, 소설, ","영미소설, SF/과학소설, 장르소설, SF/과학소설, ",410,9.42,20
지하로부터의 수기,표도르 도스토예프스키,"소설, 소설, 소설, ","러시아소설, 고전소설/문학선, 고전소설/문학선, 러시아고전소설/문학선, 세계문학전집, 민음사 세계문학전집, ",411,9.53,58
욕망이라는 이름의 전차,테네시 윌리엄스,"소설, 소설, 소설, ","영미소설, 고전소설/문학선, 고전소설/문학선, 영미고전소설/문학선, 세계문학전집, 민음사 세계문학전집, ",412,9.67,41
죽은 시인의 사회,N.H.클라인바움,"소설, 소설, 소설, ","영미소설, 영미소설일반, 영미소설, 드라마/영화소설, 장르소설, 드라마/영화소설, ",413,9.58,220
나르치스와 골드문트,헤르만 헤세,"소설, 소설, 소설, ","독일소설, 고전소설/문학선, 고전소설/문학선, 독일고전소설/문학선, 세계문학전집, 민음사 세계문학전집, ",414,9.56,80
모래의 여자,아베 코보,"소설, 소설, 소설, ","일본소설, 고전소설/문학선, 고전소설/문학선, 일본고전소설/문학선, 세계문학전집, 민음사 세계문학전집, ",415,9.32,69
1그램의 무게,임제훈,"소설, ","한국소설, 한국소설일반, ",416,10.0,1
베르나르 베르베르 한국어판 30주년 기념 특별판 세트,베르나르 베르베르,"소설, ","프랑스소설, 프랑스소설일반, ",419,10.0,1
종이 여자,기욤 뮈소,"소설, ","프랑스소설, 프랑스소설일반, ",420,10.0,15
하늘이여 땅이여 1,김진명,"소설, ","한국소설, 한국소설일반, ",421,10.0,10
노인과 바다: 1952년 오리지널 초판본 표지디자인,어니스트 헤밍웨이,"소설, 소설, ","영미소설, 고전소설/문학선, 고전소설/문학선, 영미고전소설/문학선, ",422,10.0,8
수확자 Scythe,닐 셔스터먼,"소설, 소설, ","영미소설, SF/과학소설, 장르소설, SF/과학소설, ",423,9.38,11
화이트 러시,히가시노 게이고,"소설, 소설, ","일본소설, 미스터리/스릴러소설, 장르소설, 미스터리/스릴러소설, ",424,9.56,76
전지적 독자 시점 PART 2: 1,싱숑,"소설, 소설, ","한국소설, 판타지소설, 장르소설, 판타지소설, ",425,10.0,20
쿼런틴,그렉 이건,"소설, 소설, ","영미소설, SF/과학소설, 장르소설, SF/과학소설, ",426,9.85,70
데뷔 못 하면 죽는 병 걸림 1부 초판 한정 굿즈박스 세트,백덕수,"소설, 소설, ","한국소설, 판타지소설, 장르소설, 판타지소설, ",427,9.79,50
이상한 집,우케쓰,"소설, 소설, ","일본소설, 미스터리/스릴러소설, 장르소설, 미스터리/스릴러소설, ",428,9.41,64
존재의 세 가지 거짓말,아고타 크리스토프,"소설, ","프랑스소설, 프랑스소설일반, ",429,9.46,34
어린 왕자(Le Petit Prince)(교보문고 특별판),앙투안 드 생텍쥐페리,"소설, 소설, ","프랑스소설, 고전소설/문학선, 고전소설/문학선, 프랑스고전소설/문학선, ",430,9.76,54
아노말리,에르베 르 텔리에,"소설, ","프랑스소설, 프랑스소설일반, ",431,9.76,60
도리언 그레이의 초상 1890,오스카 와일드,"소설, 소설, ","영미소설, 고전소설/문학선, 고전소설/문학선, 영미고전소설/문학선, ",432,9.77,18
집착,아니 에르노,"소설, ","프랑스소설, 프랑스소설일반, ",433,9.4,13
삼체 1: 삼체문제,류츠신,"소설, 소설, ","중국소설, SF/과학소설, 장르소설, SF/과학소설, ",434,10.0,2
전지적 독자 시점 PART 1: 8,싱숑,"소설, 소설, 소설, 소설, ","한국소설, 판타지소설, 한국소설, 웹소설, 장르소설, 판타지소설, 장르소설, 웹소설, ",435,9.76,40
전지적 독자 시점 PART 1: 1,싱숑,"소설, 소설, 소설, 소설, ","한국소설, 판타지소설, 한국소설, 웹소설, 장르소설, 판타지소설, 장르소설, 웹소설, ",436,9.76,53
허상의 어릿광대,히가시노 게이고,"소설, 소설, ","일본소설, 미스터리/스릴러소설, 장르소설, 미스터리/스릴러소설, ",437,9.72,179
재능의 불시착,박소연,"소설, ","한국소설, 한국소설일반, ",438,9.81,45
달까지 가자,장류진,"소설, ","한국소설, 한국소설일반, ",439,9.32,263
클라라와 태양,가즈오 이시구로,"소설, ","영미소설, 영미소설일반, ",440,9.67,205
사람은 무엇으로 사는가(러시아 원전 번역본),레프 톨스토이,"소설, 소설, ","러시아소설, 고전소설/문학선, 고전소설/문학선, 러시아고전소설/문학선, ",441,9.68,138
해리 포터와 마법사의 돌(미나리마 에디션),J. K. 롤링,"소설, 소설, 소설, 소설, ","영미소설, 판타지소설, 영미소설, 드라마/영화소설, 장르소설, 판타지소설, 장르소설, 드라마/영화소설, ",442,9.76,97
마음을 읽는 아이 오로르,더글라스 케네디,"소설, ","영미소설, 영미소설일반, ",443,9.81,290
해리 포터와 혼혈왕자 2(해리포터 20주년 개정판),J. K. 롤링,"소설, 소설, 소설, 소설, ","영미소설, 판타지소설, 영미소설, 드라마/영화소설, 장르소설, 판타지소설, 장르소설, 드라마/영화소설, ",444,9.86,79
콜 미 바이 유어 네임,안드레 애치먼,"소설, 소설, 소설, ","영미소설, 영미소설일반, 영미소설, 드라마/영화소설, 장르소설, 드라마/영화소설, ",445,9.28,78
해리 포터 시리즈 1~4권 세트(해리포터 20주년 개정판),J. K. 롤링,"소설, 소설, 소설, 소설, ","영미소설, 판타지소설, 영미소설, 드라마/영화소설, 장르소설, 판타지소설, 장르소설, 드라마/영화소설, ",446,9.49,269
해리 포터와 불의 잔 2(해리포터 20주년 개정판),J. K. 롤링,"소설, 소설, 소설, 소설, ","영미소설, 판타지소설, 영미소설, 드라마/영화소설, 장르소설, 판타지소설, 장르소설, 드라마/영화소설, ",447,9.89,100
해리 포터와 불의 잔 3(해리포터 20주년 개정판),J. K. 롤링,"소설, 소설, 소설, 소설, ","영미소설, 판타지소설, 영미소설, 드라마/영화소설, 장르소설, 판타지소설, 장르소설, 드라마/영화소설, ",448,9.88,88
대도시의 사랑법,박상영,"소설, ","한국소설, 한국소설일반, ",270,8.88,32
고래,천명관,"소설, ","한국소설, 한국소설일반, ",352,9.53,54
나무,베르나르 베르베르,"소설, ","프랑스소설, 프랑스소설일반, ",353,9.2,158
서부 전선 이상 없다,에리히 마리아 레마르크,"소설, 소설, 소설, ","독일소설, 고전소설/문학선, 고전소설/문학선, 독일고전소설/문학선, 세계문학전집, 열린책들 세계문학, ",354,9.49,57
해변의 카프카(하),무라카미 하루키,"소설, ","일본소설, 일본소설일반, ",355,9.5,64
파리대왕,윌리엄 골딩,"소설, 소설, 소설, ","영미소설, 고전소설/문학선, 고전소설/문학선, 영미고전소설/문학선, 세계문학전집, 민음사 세계문학전집, ",356,8.49,151
농담,밀란 쿤데라,"소설, 소설, 소설, ","그외유럽소설, 그외유럽소설, 고전소설/문학선, 고전소설/문학선일반, 세계문학전집, 민음사 세계문학전집, ",357,9.5,134
"플라이, 대디, 플라이",가네시로 가즈키,"소설, ","일본소설, 일본소설일반, ",358,10.0,1
나는 두 번째 여친이라도 괜찮아 1,니시 죠요,"소설, 소설, ","일본소설, 라이트노벨, 라이트노벨, 일본라이트노벨, ",359,10.0,1
아가씨 돌보기 3,사카이시 유사쿠,"소설, 소설, ","일본소설, 라이트노벨, 라이트노벨, 일본라이트노벨, ",360,10.0,1
더 케이지,보니 키스틀러,"소설, ","영미소설, 영미소설일반, ",362,10.0,21
에리스의 성배 3,토키와 쿠지라,"소설, 소설, ","일본소설, 라이트노벨, 라이트노벨, 일본라이트노벨, ",363,8.75,2
보이드 씨의 기묘한 저택,하지은,"소설, ","한국소설, 한국소설일반, ",364,10.0,1
마이크로스파이 앙상블,이사카 고타로,"소설, ","일본소설, 일본소설일반, ",366,10.0,4
마음 편해지고 싶은 사람들을 위한 워크숍,정혜윤,"소설, ","한국소설, 한국소설일반, ",368,10.0,1
그 여성향 게임은 우리에게 가혹한 세계입니다 1,미시마 요무,"소설, 소설, ","일본소설, 라이트노벨, 라이트노벨, 일본라이트노벨, ",369,10.0,5
보이 프럼 더 우즈,할런 코벤,"소설, 소설, ","영미소설, 미스터리/스릴러소설, 장르소설, 미스터리/스릴러소설, ",370,10.0,8
모양새,최미래,"소설, ","한국소설, 한국소설일반, ",372,10.0,1
등대,미야모토 테루,"소설, ","일본소설, 일본소설일반, ",373,10.0,11
광개토태왕 담덕 6: 상업의 길,엄광용,"소설, 소설, ","한국소설, 역사/대하소설, 장르소설, 역사소설, ",374,10.0,7
가여운 것들,앨러스데어 그레이,"소설, 소설, 소설, ","영미소설, 영미소설일반, 영미소설, 드라마/영화소설, 장르소설, 드라마/영화소설, ",375,9.72,13
거울 속 외딴 성(영화 특별판),츠지무라 미즈키,"소설, 소설, 소설, 소설, 소설, ","일본소설, 일본소설일반, 일본소설, 미스터리/스릴러소설, 일본소설, 드라마/영화소설, 장르소설, 미스터리/스릴러소설, 장르소설, 드라마/영화소설, ",376,10.0,26
하우스메이드,프리다 맥파든,"소설, ","영미소설, 미스터리/스릴러소설, ",377,9.75,32
나의 마지막 엄마,아사다 지로,"소설, ","일본소설, 일본소설일반, ",378,9.85,25
속죄,이언 매큐언,"소설, ","영미소설, 영미소설일반, ",379,10.0,9
신들은 죽임당하지 않을 것이다,켄 리우,"소설, 소설, ","영미소설, SF/과학소설, 장르소설, SF/과학소설, ",380,10.0,18
나의 아름다운 날들,정지아,"소설, ","한국소설, 한국소설일반, ",381,10.0,31
러브 몬스터,이두온,"소설, ","한국소설, 한국소설일반, ",382,9.52,39
천 개의 찬란한 태양,할레드 호세이니,"소설, ","영미소설, 영미소설일반, ",383,9.9,18
제노사이드,다카노 가즈아키,"소설, 소설, ","일본소설, 판타지소설, 장르소설, 판타지소설, ",384,9.62,172
듄 1(DUNE),프랭크 허버트,"소설, 소설, 소설, 소설, ","영미소설, SF/과학소설, 영미소설, 드라마/영화소설, 장르소설, SF/과학소설, 장르소설, 드라마/영화소설, ",385,9.64,165
시지프 신화,알베르 카뮈,"소설, 소설, 소설, ","프랑스소설, 고전소설/문학선, 고전소설/문학선, 프랑스고전소설/문학선, 세계문학전집, 열린책들 세계문학, ",386,9.76,36
어떤 물질의 사랑,천선란,"소설, 소설, ","한국소설, SF/과학소설, 장르소설, SF/과학소설, ",387,9.84,48
세계의 끝과 하드보일드 원더랜드 1,무라카미 하루키,"소설, ","일본소설, 일본소설일반, ",388,9.82,33
해리 포터와 혼혈왕자 1(해리포터 20주년 개정판),J. K. 롤링,"소설, 소설, 소설, 소설, ","영미소설, 판타지소설, 영미소설, 드라마/영화소설, 장르소설, 판타지소설, 장르소설, 드라마/영화소설, ",389,9.87,77
해리 포터와 아즈카반의 죄수(해리포터 20주년 개정판),J. K. 롤링,"소설, 소설, 소설, 소설, ","영미소설, 판타지소설, 영미소설, 드라마/영화소설, 장르소설, 판타지소설, 장르소설, 드라마/영화소설, ",390,9.95,97
해리 포터와 아즈카반의 죄수 1(해리포터 20주년 개정판),J. K. 롤링,"소설, 소설, 소설, 소설, ","영미소설, 판타지소설, 영미소설, 드라마/영화소설, 장르소설, 판타지소설, 장르소설, 드라마/영화소설, ",391,9.68,122
해리 포터와 아즈카반의 죄수 2(해리포터 20주년 개정판),J. K. 롤링,"소설, 소설, 소설, 소설, ","영미소설, 판타지소설, 영미소설, 드라마/영화소설, 장르소설, 판타지소설, 장르소설, 드라마/영화소설, ",392,9.8,115
남은 인생 10년,코사카 루카,"소설, 소설, ","일본소설, 라이트노벨, 라이트노벨, 일본라이트노벨, ",393,9.58,5
파우스트 1(Faust),요한 볼프강 폰 괴테,"소설, 소설, ","독일소설, 고전소설/문학선, 고전소설/문학선, 독일고전소설/문학선, ",394,10.0,11
종이 동물원,켄 리우,"소설, 소설, ","영미소설, SF/과학소설, 장르소설, SF/과학소설, ",395,9.67,148
흰,한강,"소설, ","한국소설, 한국소설일반, ",396,9.36,161
친밀한 이방인,정한아,"소설, ","한국소설, 한국소설일반, ",398,9.68,187
남한산성,김훈,"소설, 소설, 소설, 소설, ","한국소설, 역사/대하소설, 한국소설, 드라마/영화소설, 장르소설, 역사소설, 장르소설, 드라마/영화소설, ",399,9.59,185
초속 5센티미터,신카이 마코토,"소설, 소설, ","일본소설, 라이트노벨, 라이트노벨, 일본라이트노벨, ",400,9.71,84
검은 꽃,김영하,"소설, ","한국소설, 한국소설일반, ",301,9.86,29
삼체 세트,류츠신,"소설, 소설, ","중국소설, SF/과학소설, 장르소설, SF/과학소설, ",302,9.64,22
비상문,최진영,"소설, ","한국소설, 한국소설일반, ",303,9.69,27
그리스인 조르바,니코스 카잔자키스,"소설, 소설, ","그외유럽소설, 그외유럽소설, 고전소설/문학선, 고전소설/문학선일반, ",304,9.48,281
원더(양장 특별판),R. J. 팔라시오,"소설, 소설, 소설, ","영미소설, 영미소설일반, 영미소설, 드라마/영화소설, 장르소설, 드라마/영화소설, ",305,9.78,192
백야행 2,히가시노 게이고,"소설, 소설, ","일본소설, 미스터리/스릴러소설, 장르소설, 미스터리/스릴러소설, ",306,9.78,138
파도가 바다의 일이라면,김연수,"소설, ","한국소설, 한국소설일반, ",307,9.39,127
라쇼몬,아쿠타가와 류노스케,"소설, 소설, 소설, ","일본소설, 고전소설/문학선, 고전소설/문학선, 일본고전소설/문학선, 세계문학전집, 민음사 세계문학전집, ",309,9.47,68
대성당,레이먼드 카버,"소설, 소설, 소설, ","영미소설, 고전소설/문학선, 고전소설/문학선, 영미고전소설/문학선, 세계문학전집, 문학동네 세계문학전집, ",310,9.46,115
눈물을 마시는 새 세트,이영도,"소설, 소설, ","한국소설, 판타지소설, 장르소설, 판타지소설, ",311,9.63,61
창문 넘어 도망친 100세 노인,요나스 요나손,"소설, ","북유럽소설, 북유럽소설일반, ",312,9.13,408
안나 카레니나 세트,레프 니콜라예비치 톨스토이,"소설, 소설, 소설, ","러시아소설, 고전소설/문학선, 고전소설/문학선, 러시아고전소설/문학선, 세계문학전집, 민음사 세계문학전집, ",313,9.82,150
해변의 카프카(상),무라카미 하루키,"소설, ","일본소설, 일본소설일반, ",314,9.6,98
포스트맨은 벨을 두 번 울린다,제임스 M. 케인,"소설, 소설, 소설, ","영미소설, 고전소설/문학선, 고전소설/문학선, 영미고전소설/문학선, 세계문학전집, 민음사 세계문학전집, ",315,9.44,59
무진기행,김승옥,"소설, 소설, 소설, ","한국소설, 고전소설/문학선, 고전소설/문학선, 한국고전소설/문학선, 세계문학전집, 민음사 세계문학전집, ",316,9.49,161
백년 동안의 고독,G. 마르케스,"소설, ","기타나라소설, 중남미소설, ",317,9.18,74
체호프 단편선,안톤 체호프,"소설, 소설, 소설, ","러시아소설, 고전소설/문학선, 고전소설/문학선, 러시아고전소설/문학선, 세계문학전집, 민음사 세계문학전집, ",318,9.55,154
헬싱키 로카마티오 일가 이면의 사실들 X 파이 이야기 얀 마텔(특별 합본판),얀 마텔,"소설, ","영미소설, 영미소설일반, ",320,10.0,1
왕의 프러포즈 1,타치바나 코우시,"소설, 소설, ","일본소설, 라이트노벨, 라이트노벨, 일본라이트노벨, ",322,10.0,9
빨간 머리 앤 전집 세트,루시 모드 몽고메리,"소설, 소설, ","영미소설, 고전소설/문학선, 고전소설/문학선, 영미고전소설/문학선, ",323,10.0,1
토지 1(1부 1권),박경리,"소설, 소설, ","한국소설, 고전소설/문학선, 고전소설/문학선, 한국고전소설/문학선, ",324,9.17,4
단 하루의 부활,김서하,"소설, ","한국소설, 한국소설일반, ",325,10.0,5
이리하여 아무도 없었다,아리스가와 아리스,"소설, 소설, ","일본소설, 미스터리/스릴러소설, 장르소설, 미스터리/스릴러소설, ",326,10.0,3
인생 연구,정지돈,"소설, ","한국소설, 한국소설일반, ",327,10.0,4
눈물을 마시는 새 출판 20주년 일러스트 특별판 윷놀이 세트,이영도,"소설, 소설, ","한국소설, 판타지소설, 장르소설, 판타지소설, ",328,10.0,5
경우 없는 세계,백온유,"소설, ","한국소설, 한국소설일반, ",329,9.94,33
해저도시 타코야키,김청귤,"소설, ","한국소설, 한국소설일반, ",330,9.94,39
이반 일리치의 죽음(러시아어 원전 번역본),레프 톨스토이,"소설, 소설, ","러시아소설, 고전소설/문학선, 고전소설/문학선, 러시아고전소설/문학선, ",331,9.86,33
뉴욕의 영웅이 된 오로르(누드 사철 제본),더글라스 케네디,"소설, ","영미소설, 영미소설일반, ",332,9.95,33
소설 보다: 봄 2023,강보라 외,"소설, ","한국소설, 한국소설일반, ",333,9.93,47
해피엔딩에서 너를 기다릴게,산다 치에,"소설, ","일본소설, 일본소설일반, ",334,9.69,17
전지적 독자 시점 PART 3: 1,싱숑,"소설, 소설, ","한국소설, 판타지소설, 장르소설, 판타지소설, ",335,9.75,14
전지적 독자 시점 PART 2: 2,싱숑,"소설, 소설, ","한국소설, 판타지소설, 장르소설, 판타지소설, ",336,10.0,18
전지적 독자 시점 PART 3: 3,싱숑,"소설, 소설, ","한국소설, 판타지소설, 장르소설, 판타지소설, ",337,9.77,16
전지적 독자 시점 PART 2: 3,싱숑,"소설, 소설, ","한국소설, 판타지소설, 장르소설, 판타지소설, ",338,10.0,15
전지적 독자 시점 PART 3: 2,싱숑,"소설, 소설, ","한국소설, 판타지소설, 장르소설, 판타지소설, ",339,9.81,17
돌이킬 수 없는 약속,야쿠마루 가쿠,"소설, 소설, ","일본소설, 미스터리/스릴러소설, 장르소설, 미스터리/스릴러소설, ",340,8.75,8
수상한 초콜릿 가게,김예은,"소설, ","한국소설, 한국소설일반, ",341,8.71,24
행복이라는 말이 없는 나라,한창훈,"소설, ","한국소설, 한국소설일반, ",342,10.0,3
비하인드 도어,B. A. 패리스,"소설, 소설, ","영미소설, 미스터리/스릴러소설, 장르소설, 미스터리/스릴러소설, ",343,9.7,78
곰탕 1: 미래에서 온 살인자,김영탁,"소설, 소설, ","한국소설, 미스터리/스릴러소설, 장르소설, 미스터리/스릴러소설, ",344,9.8,40
겨울방학,최진영,"소설, ","한국소설, 한국소설일반, ",345,9.33,34
내 영혼이 따뜻했던 날들,포리스터 카터,"소설, ","영미소설, 영미소설일반, ",346,9.71,104
어린왕자(미니북),앙투안 드 생텍쥐페리,"소설, 소설, ","프랑스소설, 고전소설/문학선, 고전소설/문학선, 프랑스고전소설/문학선, ",347,9.96,52
사양,다자이 오사무,"소설, 소설, 소설, ","일본소설, 고전소설/문학선, 고전소설/문학선, 일본고전소설/문학선, 세계문학전집, 민음사 세계문학전집, ",348,9.65,115
갈매기의 꿈(완결판),리처드 바크,"소설, 소설, ","영미소설, 고전소설/문학선, 고전소설/문학선, 영미고전소설/문학선, ",349,9.42,168
그리고 아무도 없었다,애거서 크리스티,"소설, 소설, ","영미소설, 미스터리/스릴러소설, 장르소설, 미스터리/스릴러소설, ",204,9.38,212
새의 선물,은희경,"소설, ","한국소설, 한국소설일반, ",251,9.88,30
나는 나를 파괴할 권리가 있다,김영하,"소설, ","한국소설, 한국소설일반, ",252,9.85,21
방금 떠나온 세계,김초엽,"소설, 소설, ","한국소설, SF/과학소설, 장르소설, SF/과학소설, ",253,9.66,226
단순한 진심,조해진,"소설, ","한국소설, 한국소설일반, ",254,9.56,71
숨,테드 창,"소설, 소설, ","영미소설, SF/과학소설, 장르소설, SF/과학소설, ",255,9.46,391
낭만적 연애와 그 후의 일상,알랭 드 보통,"소설, ","영미소설, 영미소설일반, ",256,9.05,486
픽션들,호르헤 루이스 보르헤스,"소설, 소설, 소설, ","기타나라소설, 중남미소설, 고전소설/문학선, 고전소설/문학선일반, 세계문학전집, 민음사 세계문학전집, ",257,9.48,67
상실의 시대(원제: 노르웨이의 숲),무라카미 하루키,"소설, ","일본소설, 일본소설일반, ",258,8.96,431
위대한 개츠비,F. 스콧 피츠제럴드,"소설, 소설, 소설, ","영미소설, 고전소설/문학선, 고전소설/문학선, 영미고전소설/문학선, 세계문학전집, 민음사 세계문학전집, ",284,9.42,317
카타리나 블룸의 잃어버린 명예,하인리히 뵐,"소설, 소설, 소설, ","독일소설, 고전소설/문학선, 고전소설/문학선, 독일고전소설/문학선, 세계문학전집, 민음사 세계문학전집, ",260,9.54,141
반에서 가장 싫어하는 여자애와 결혼하게 되었다 6,아마노 세이주,"소설, 소설, ","일본소설, 라이트노벨, 라이트노벨, 일본라이트노벨, ",261,10.0,4
1Q84 1,무라카미 하루키,"소설, ","일본소설, 일본소설일반, ",262,10.0,2
도서부 종이접기 클럽,이종산,"소설, ","한국소설, 한국소설일반, ",263,10.0,11
하야부사 소방단,이케이도 준,"소설, 소설, ","일본소설, 미스터리/스릴러소설, 장르소설, 미스터리/스릴러소설, ",264,9.56,53
어린 왕자: 1943년 오리지널 초판본 표지디자인,앙투안 생텍쥐페리,"소설, 소설, ","프랑스소설, 고전소설/문학선, 고전소설/문학선, 프랑스고전소설/문학선, ",265,10.0,4
자살,에두아르 르베,"소설, ","프랑스소설, 프랑스소설일반, ",266,10.0,12
방주,유키 하루오,"소설, 소설, ","일본소설, 미스터리/스릴러소설, 장르소설, 미스터리/스릴러소설, ",267,9.01,138
