77,https://v.daum.net/v/20230626160314109,뉴시스,오동현,"위메이드 장현국 ""블록체인으로 투명한 사회 만들 것""",2023-06-26,2023,6,26,0,16,0.9950549
78,https://v.daum.net/v/20230627120030581,조선비즈,윤진우,"“전기차 배터리 관리하고 온라인 주민 투표 도입”…과기정통부, 블록체인 적용 사업 추진",2023-06-27,2023,6,27,1,16,0.99558645
79,https://v.daum.net/v/20230627120114706,디지털타임스,김나인,온라인 주민투표 구축·NFT 공연 티켓…블록체인 공공·민간분야 과제에 207억원 투입,2023-06-27,2023,6,27,1,16,0.9949492
80,https://v.daum.net/v/20230626161437636,연합뉴스,조승한,"노벨물리학상 수상자 ""정치인들, 잘못된 과학정보 만들어내""",2023-06-26,2023,6,26,0,17,0.9950807
81,https://v.daum.net/v/20230626160739315,지디넷코리아,한세희,"노벨물리학 수상학자 ""진정한 현실은 자연에 대한 정확한 관측서 나온다""",2023-06-26,2023,6,26,0,17,0.9950025
82,https://v.daum.net/v/20230626161509666,전자신문,이동근,‘한국 양자기술 놀랍군’,2023-06-26,2023,6,26,0,17,0.97137946
83,https://v.daum.net/v/20230626181356797,세계일보,이진경,노벨물리학상 수상자 “과학자는 관찰·실험으로 잘못된 정보 막아야”,2023-06-26,2023,6,26,0,17,0.98914367
84,https://v.daum.net/v/20230626161604714,전자신문,이동근,퀀텀코리아2023,2023-06-26,2023,6,26,0,17,0.97137946
85,https://v.daum.net/v/20230627084800576,매일경제,조광현,"‘게임베리 스튜디오’, 2분기에만 130만 유저 공략 성공",2023-06-27,2023,6,27,1,18,0.99310577
86,https://v.daum.net/v/20230627102801365,뉴시스,최은수,"컴투스홀딩스 '제노니아', 출시 당일 애플 매출 9위",2023-06-27,2023,6,27,1,18,0.9931559
87,https://v.daum.net/v/20230626163826606,뉴시스,최은수,"넷마블문화재단, 로봇이 바꿀 게임의 미래상 제시",2023-06-26,2023,6,26,0,18,0.9935308
88,https://v.daum.net/v/20230626203004917,MHN스포츠,이솔,내 게임친구는 '로봇'? 넷마블문화재단의 이색 콘서트,2023-06-26,2023,6,26,0,18,0.99366105
89,https://v.daum.net/v/20230626153150609,뉴스1,박소은,넷마블 게임콘서트 성료…'로봇과 게임' 주제로 비전 나눴다,2023-06-26,2023,6,26,0,18,0.9945404
