title,author,genre_1,genre_2,brank,rate,count,isbn
감사의 재발견,제러미 애덤 스미스 외,"자기계발, ","성공/처세, 자기관리/처세, ",736,9.3,56.0,9791139701319
스톱 씽킹,리처드 칼슨,"자기계발, ","자기능력계발, 마인드콘트롤/감정, ",737,9.65,33.0,9791155814338
인생을 빛내는 탐욕의 원칙,이시다 히사쓰구,"자기계발, ","성공/처세, 자기관리/처세, ",738,9.32,20.0,9791191573053
선택과 결정은 타이밍이다,최훈,"자기계발, ","성공/처세, 자기관리/처세, ",739,9.53,294.0,9791191777116
디팩 초프라의 완전한 명상,디팩 초프라,"자기계발, 건강, ","자기능력계발, 마인드콘트롤/감정, 운동/트레이닝, 명상, ",740,8.52,23.0,9791166570506
"신의 비밀, 징조",김승호,"자기계발, 인문, ","성공/처세, 자기관리/처세, 역학/사주, 역학, ",741,8.75,43.0,9791165344351
계획이 실패가 되지 않게,이소연,"자기계발, ","성공/처세, 자기관리/처세, ",742,9.54,98.0,9791130678221
오늘도 매진되었습니다,이미소,"자기계발, ","성공/처세, 성공스토리, ",743,9.73,37.0,9791188469895
공부의 본질,이윤규,"자기계발, ","자기능력계발, 학습/공부법, ",744,9.63,118.0,9791191825176
메신저가 온다,박현근,"자기계발, ","자기능력계발, 아이디어/창의성, ",745,9.84,15.0,9791158772680
모든 관계는 나에게 달려 있다,황시투안,"자기계발, 인문, 자기계발, ","자기능력계발, 마인드콘트롤/감정, 심리학, 교양심리, 인간관계, 인간관계일반, ",746,9.68,288.0,9791158741280
관계의 내공,유세미,"자기계발, ","인간관계, 인간관계일반, ",747,9.84,36.0,9791162542354
오십부터는 노후 걱정 없이 살아야 한다,강창희 외,"자기계발, ","자기능력계발, 노후생활/귀농/귀촌, ",748,9.38,72.0,9791191347418
디자인 씽킹 퍼실리테이션 대백과,멜리사 알다나 외,"자기계발, ","비즈니스능력계발, 비즈니스소양, ",749,10.0,12.0,9791188314898
언바운드,조용민,"자기계발, ","성공/처세, 직장처세, ",750,9.66,62.0,9791191056921
내 안의 창조성을 깨우는 몰입,윤홍식,"자기계발, ","성공/처세, 자기관리/처세, ",651,9.39,34.0,9788994950020
그 생각이 없다면 당신은 누구일까요 1,바이런 케이티,"자기계발, 자기계발, ","인간관계, 인간관계일반, 성공/처세, 삶의지혜/조언, ",652,10.0,5.0,9788989590408
매직(The MAGIC),론다 번,"자기계발, 자기계발, ","성공/처세, 자기관리/처세, 성공/처세, 삶의지혜/조언, ",653,9.38,48.0,9788952219336
세상에서 가장 이상한 비밀,얼 나이팅게일,"자기계발, ","성공/처세, 자기관리/처세, ",654,9.87,23.0,9788989806608
후흑학,신동준,"자기계발, ","자기능력계발, 고전처세, ",655,9.49,28.0,9788960864573
꼰대지수 낮춰드립니다,조관일,"자기계발, ","인간관계, 직장내인간관계, ",656,0.0,,9788950945442
말과 태도 사이,유정임,"자기계발, ","화술/협상, 대화/화술, ",657,10.0,2.0,9791158512682
"50대, 이제 나답게 산다",장이지,"자기계발, ","자기능력계발, 중년/퇴직/은퇴, ",658,10.0,18.0,9791164845705
