title,author,genre_1,genre_2,brank,rate,count,isbn
중국의 전시외교와 국제관계 1931-1945,김지환,"역사/문화, ","동양사, 중국사, ",852,0.0,,9788994138824
리차드 위트컴,오상준,"역사/문화, ","한국사, 근현대사, ",853,0.0,,9791168260603
"조선시대 사가기록화, 옛 그림에 담긴 조선 양반가의 특별한 순간들(누드 사철 제본)",박정혜,"역사/문화, ","한국사, 조선시대, ",854,9.74,13.0,9791191133066
천년의 러시아,라승도 외,"역사/문화, ","서양사, 러시아사, ",855,0.0,,9791159017124
호흡,에드거 윌리엄스,"역사/문화, 건강, ","세계사, 교양세계사, 건강일반, 건강이야기, ",856,0.0,,9788997743537
통일신라 석조미술사,이서현,"역사/문화, 예술/대중문화, 예술/대중문화, ","한국사, 통일신라, 예술일반, 예술사, 미술, 미술사, ",857,0.0,,9791190429245
거의 모든 안경의 역사,트래비스 엘버러,"역사/문화, ","세계사, 교양세계사, ",858,8.33,4.0,9791167700285
마한·진한의 정치와 사회,이현혜,"역사/문화, ","한국사, 한국고대사, ",859,10.0,2.0,9788933708033
신라 중대 혼인 정치사,조범환,"역사/문화, ","한국사, 삼국시대, ",860,0.0,,9788933708026
조선총독부의 조선사 자료수집과 역사편찬,서영희,"역사/문화, ","한국사, 개화기, ",861,0.0,,9791167070500
사진과 사료로 보는 청와대의 모든 것,백승렬,"역사/문화, 역사/문화, ","한국사, 한국문화사, 문화사, 한국문화사, ",862,9.38,26.0,9791157747214
고기의 역사,남기창 외,"역사/문화, ","문화일반, 음식문화, ",863,0.0,,9791196856830
중국도감,차이나헤럴드,"역사/문화, ","동양사, 중국사, ",864,10.0,21.0,9791191769173
유럽인의 역사 1,송규범,"역사/문화, 역사/문화, 대학교재, ","서양사, 유럽사, 대학교재, 인문, 역사, ",865,0.0,,9788946081765
유럽인의 역사 2,송규범,"역사/문화, 역사/문화, 대학교재, ","서양사, 유럽사, 대학교재, 인문, 역사, ",866,0.0,,9788946081772
사찰 속 숨은 조연들,노승대,"역사/문화, 역사/문화, 종교, ","한국사, 한국문화사, 문화사, 한국문화사, 불교, 사찰/사찰기행, ",867,10.0,7.0,9788974791193
조선통신사,손승철,"역사/문화, 역사/문화, 대학교재, ","한국사, 조선시대, 대학교재, 인문, 역사, ",868,0.0,,9788961877299
임진왜란기 손자병법 주해,노승석,"역사/문화, ","한국사, 조선시대, ",869,8.75,5.0,9791197378225
역사 삼국지,최진열,"역사/문화, ","동양사, 중국사, ",870,10.0,8.0,9791190498258
훈민정음언해본,한국학자료원 편집부,"역사/문화, ","한국사, 조선시대, ",871,7.5,1.0,9791191175721
잃어버린 밤에 대하여,로저 에커치,"역사/문화, 역사/문화, ","문화일반, 세계문화사, 문화사, 세계문화사, ",872,9.75,17.0,9791192247113
혁명의 넝마주이,김수환,"역사/문화, 인문, ","서양사, 러시아사, 인문학일반, 인문교양, ",873,8.5,5.0,9788932039862
올림포스 연대기,김재훈,"역사/문화, ","신화, 그리스로마신화, ",874,9.66,43.0,9791157845774
열두 달 세시풍속과 절기 음식,김정숙,"역사/문화, ","민속학, 민속학, ",875,0.0,,9788956812021
"이순신, 하나가 되어 죽을힘을 다해 싸웠습니다",김종대,"역사/문화, 시/에세이, 역사/문화, 역사/문화, ","한국사, 한국역사인물, 인물/자전적에세이, 역사인물, 한국사, 조선시대, 역사인물, 한국역사인물, ",876,10.0,6.0,9791167780324
1000년,발레리 한센,"역사/문화, ","세계사, 교양세계사, ",877,10.0,22.0,9788937442711
매일 매일의 역사,피터 퍼타도,"역사/문화, ","세계사, 세계사이야기, ",878,8.75,2.0,9791186749128
두선생의 지도로 읽는 세계사: 서양 편,한영준,"역사/문화, 역사/문화, 역사/문화, ","지리학, 세계지리, 세계사, 세계사이야기, 서양사, 서양사일반, ",879,9.76,53.0,9788950900199
자치통감 49: 권289~권294,사마광,"역사/문화, ","동양사, 중국사, ",880,0.0,,9791158263997
자치통감 48: 권283~권288,사마광,"역사/문화, ","동양사, 중국사, ",881,0.0,,9791158263980
냉전과 새마을,허은,"역사/문화, ","동양사, 동양사일반, ",882,7.5,2.0,9788936482978
"고양이가 중국사의 주인공이라면 3: 진,초,양한 편",페이즈,"역사/문화, ","동양사, 중국사, ",883,9.46,14.0,9791196992781
지리 정보 분석 원리,데이비드 오설리번 외,"역사/문화, ","지리학, 지리학의 이해, ",884,7.5,2.0,9788962919547
처음 읽는 식물의 세계사,리처드 메이비,"역사/문화, ","세계사, 교양세계사, ",885,9.64,11.0,9791189550622
한국의 지질공원,김상일,"역사/문화, ","지리학, 지리학의 이해, ",886,10.0,1.0,9791186345474
에릭 홉스봄 평전,리처드 J. 에번스,"역사/문화, 시/에세이, 역사/문화, ","세계사, 세계역사인물, 인물/자전적에세이, 역사인물, 역사인물, 세계역사인물, ",887,10.0,8.0,9791191432374
