title,author,genre_1,genre_2,brank,rate,count,isbn
마이크로바이옴 건강와 노화의 비밀,브렛 핀레이 외,"과학, ","생물학, 미생물학, ",238,0.0,,9791188509621
정수론 첫걸음,Kuldeep Singh,"과학, 과학, 대학교재, ","수학, 집합/정수/함수, 대학교재, 수학, 자연과학, 수학, ",239,10.0,1.0,9791156646280
마지막 지평선,아메데오 발비,"과학, 과학, ","교양과학, 교양물리, 교양과학, 교양우주, ",240,10.0,8.0,9791197617041
"박테리아에서 바흐까지, 그리고 다시 박테리아로",대니얼 C. 데닛,"과학, ","교양과학, 과학이야기, ",241,9.83,10.0,9791166891137
인공지능과 뇌는 어떻게 생각하는가,이상완,"과학, 컴퓨터/IT, ","교양과학, 뇌과학, 컴퓨터공학, 인공지능, ",242,10.0,21.0,9791160201758
최리노의 한 권으로 끝내는 반도체 이야기,최리노,"과학, 기술/공학, 기술/공학, ","교양과학, 과학이야기, 공학일반, 기술공학일반, 전기/전자, 디지털/제어공학, ",243,9.74,10.0,9788994025896
식물분류학자 허태임의 나의 초록목록,허태임,"과학, ","교양과학, 교양식물, ",244,9.53,16.0,9788934943440
사라진 중성미자를 찾아서,박인규,"과학, ","물리학, 물리학일반, ",245,10.0,12.0,9788998243180
과학드림의 이상하게 빠져드는 과학책,김정훈(과학드림),"과학, ","교양과학, 과학이야기, ",246,9.77,33.0,9791165219734
어떻게 물리학을 사랑하지 않을 수 있을까?,짐 알칼릴리,"과학, ","교양과학, 교양물리, ",247,9.63,49.0,9791155814673
2022 Win-Q 기상기사·감정기사 필기 단기완성,이규태 외,"과학, ","지구과학, 기상학/기후학, ",248,10.0,7.0,9791138317559
물리의 정석: 특수 상대성 이론과 고전 장론 편,레너드 서스킨드 외,"과학, ","교양과학, 교양물리, ",249,10.0,16.0,9791191187311
시간의 역사(결정판),스티븐 호킹,"과학, ","교양과학, 교양우주, ",151,9.82,34.0,9788972917359
선형대수,Howard Anton 외,"과학, 과학, 대학교재, ","수학, 선형대수학, 대학교재, 수학, 자연과학, 수학, ",153,9.5,12.0,9791190017114
수리통계학,송성주 외,"과학, 과학, 대학교재, ","수학, 통계, 대학교재, 수학, 자연과학, 수학, ",155,10.0,9.0,9791158082406
기초 화학 사전,다케다 준이치로,"과학, ","교양과학, 과학이야기, ",156,9.92,40.0,9788955889369
나는 내가 죽었다고 생각했습니다,질 볼트 테일러,"과학, ","교양과학, 뇌과학, ",157,9.47,104.0,9791155811887
한국의 나무,김태영 외,"과학, ","도감, 식물도감, ",158,10.0,20.0,9788971999059
미술관에 간 수학자,이광연,"과학, ","교양과학, 교양수학/수학이야기, ",159,9.55,58.0,9791187150350
물리의 정석: 고전 역학 편,레너드 서스킨드 외,"과학, ","교양과학, 교양물리, ",160,9.61,124.0,9788983718372
진화하는 물,제럴드 폴락,"과학, ","생물학, 생물학이론, ",161,0.0,,9791128820045
어느 수학자의 변명,G.H.하디,"과학, ","교양과학, 교양수학/수학이야기, ",162,9.62,23.0,9788998853297
틀리지 않는 법,조던 엘렌버그,"과학, ","교양과학, 교양수학/수학이야기, ",163,9.27,73.0,9788932917658
제3의 침팬지,재레드 다이아몬드,"과학, ","교양과학, 교양유전, ",164,9.34,35.0,9788970129341
우리 본성의 선한 천사,스티븐 핑커,"과학, 인문, ","교양과학, 과학이야기, 심리학, 교양심리, ",165,9.85,102.0,9788983716897
뇌과학의 모든 것,박문호,"과학, ","교양과학, 뇌과학, ",166,9.94,29.0,9788958625957
기적을 부르는 뇌,노먼 도이지,"과학, ","교양과학, 뇌과학, ",167,9.13,15.0,9788959090419
특이점이 온다,레이 커즈와일,"과학, ","교양과학, 과학이야기, ",168,9.4,59.0,9788934924067
유클리드의 창: 기하학 이야기,레오나르드 믈로디노프,"과학, ","교양과학, 교양수학/수학이야기, ",169,8.86,14.0,9788972913344
고급회귀분석,박성현 외,"과학, 과학, 대학교재, ","수학, 통계, 대학교재, 수학, 자연과학, 수학, ",170,0.0,,9791186378465
프린키피아,아이작 뉴턴,"과학, 과학, 과학, ","물리학, 물리학일반, 과학이론, 과학의역사, 과학이론, 과학철학, ",35,9.23,10.0,9791160809862
저 바다에 고래가 있어,다지마 유코,"과학, ","교양과학, 교양자연, ",172,0.0,,9791189799946
삼국유사가 품은 식물 이야기,안진흥,"과학, ","교양과학, 교양식물, ",173,0.0,,9788994242873
그림으로 읽는 잠 못들 정도로 재미있는 이야기: 수면,니시노 세이지,"과학, 건강, ","교양과학, 교양생물, 질병치료/예방, 수면, ",174,0.0,,9788931558265
수식 없이 술술 양자물리,쥘리앙 보브로프,"과학, 과학, ","교양과학, 교양물리, 물리학, 양자역학, ",175,10.0,3.0,9791159715013
태양을 먹다,올리버 몰턴,"과학, 과학, ","생물학, 식물학, 지구과학, 기상학/기후학, ",176,9.38,4.0,9788962624922
우주에서 기다릴게,이소연,"과학, 과학, ","교양과학, 교양우주, 교양과학, 과학이야기, ",177,8.13,4.0,9791168126107
챗GPT 세상을 만드는 기본 수학 공식 100,박구연,"과학, ","교양과학, 교양수학/수학이야기, ",178,0.0,,9788959797752
"식물, 국가를 선언하다",스테파노 만쿠소,"과학, ","교양과학, 교양식물, ",179,10.0,1.0,9791192444420
천문학 이야기,팀 제임스,"과학, ","천문학, 교양천문학, ",181,9.77,9.0,9791157846467
원리로 이해하는 기후학,이광률,"과학, 과학, 대학교재, ","지구과학, 기상학/기후학, 대학교재, 지학/광물학, 자연과학, 지학/광물학, ",182,10.0,1.0,9791187021124
포에버 도그,로드니 하비브 외,"과학, 취미/실용/스포츠, ","생물학, 동물학, 반려동물, 강아지/개, ",183,10.0,9.0,9791197831713
뛰는 사람,베른트 하인리히,"과학, ","교양과학, 과학이야기, ",184,9.58,32.0,9791155814826
처음 읽는 양자컴퓨터 이야기,다케다 순타로,"과학, 과학, 컴퓨터/IT, 대학교재, ","물리학, 양자역학, 대학교재, 물리학, 컴퓨터공학, 컴퓨터공학/과학개론, 자연과학, 물리학, ",185,10.0,7.0,9791188569281
미적분의 힘,스티븐 스트로가츠,"과학, ","교양과학, 교양수학/수학이야기, ",186,9.77,96.0,9791164051335
한국의 야생화 도감,자연과 함께하는 사람들,"과학, ","도감, 식물도감, ",187,10.0,1.0,9788964091050
만약 시간이 존재하지 않는다면,카를로 로벨리,"과학, 과학, 과학, ","교양과학, 교양우주, 교양과학, 교양물리, 물리학, 양자역학, ",188,9.77,80.0,9791165343422
식물학자의 노트,신혜우,"과학, ","교양과학, 교양식물, ",189,9.73,70.0,9788934986942
